Angle_deg,DCS_a02_sr,DCS_cm2_sr,Sherman_S,Spin_T,Spin_U,Re_f,Im_f,Re_g,Im_g
5.6,1.92472,5.38976e-17,0.000218097,1,0,-5.46107e-10,7.32091e-9,-5.23707e-12,5.94438e-11
5.7,1.81847,5.09222e-17,0.000227144,1,0,-6.92634e-10,7.10204e-9,-6.53803e-12,5.86891e-11
5.8,1.71948,4.81505e-17,0.000236521,1,0,-8.29879e-10,6.889e-9,-7.80376e-12,5.7919e-11
5.9,1.62719,4.55661e-17,0.00024624,1,0,-9.58371e-10,6.68164e-9,-9.03471e-12,5.7135e-11
6,1.54107,4.31544e-17,0.000256312,1,0,-1.0786e-9,6.47979e-9,-1.02313e-11,5.6338e-11
6.1,1.46064,4.0902e-17,0.00026675,1,0,-1.19103e-9,6.28333e-9,-1.13941e-11,5.55292e-11
6.2,1.38545,3.87966e-17,0.000277564,1,0,-1.29609e-9,6.09209e-9,-1.25233e-11,5.47097e-11
6.3,1.31512,3.6827e-17,0.000288769,1,0,-1.39416e-9,5.90595e-9,-1.36194e-11,5.38805e-11
6.4,1.24927,3.49831e-17,0.000300375,1,0,-1.48563e-9,5.72477e-9,-1.46828e-11,5.30425e-11
6.5,1.18758,3.32555e-17,0.000312397,1,0,-1.57084e-9,5.54842e-9,-1.57138e-11,5.21968e-11
6.6,1.12973,3.16356e-17,0.000324847,1,0,-1.65011e-9,5.37679e-9,-1.67129e-11,5.13441e-11
6.7,1.07544,3.01155e-17,0.000337738,1,0,-1.72375e-9,5.20973e-9,-1.76804e-11,5.04855e-11
6.8,1.02447,2.8688e-17,0.000351084,1,0,-1.79206e-9,5.04715e-9,-1.86167e-11,4.96217e-11
6.9,0.976557,2.73464e-17,0.000364897,1,0,-1.8553e-9,4.88891e-9,-1.95221e-11,4.87536e-11
7,0.931497,2.60846e-17,0.000379193,1,0,-1.91373e-9,4.73492e-9,-2.03971e-11,4.78819e-11
7.1,0.889086,2.4897e-17,0.000393983,1,0,-1.9676e-9,4.58507e-9,-2.1242e-11,4.70073e-11
7.2,0.849138,2.37783e-17,0.000409283,1,0,-2.01714e-9,4.43924e-9,-2.20573e-11,4.61306e-11
7.3,0.811483,2.27238e-17,0.000425105,1,0,-2.06256e-9,4.29734e-9,-2.28434e-11,4.52525e-11
7.4,0.775961,2.17291e-17,0.000441464,1,0,-2.10407e-9,4.15926e-9,-2.36007e-11,4.43736e-11
7.5,0.742428,2.07901e-17,0.000458374,1,0,-2.14188e-9,4.02492e-9,-2.43296e-11,4.34945e-11
7.6,0.71075,1.9903e-17,0.000475848,1,0,-2.17616e-9,3.89421e-9,-2.50306e-11,4.26159e-11
7.7,0.680802,1.90644e-17,0.0004939,1,0,-2.20711e-9,3.76705e-9,-2.57041e-11,4.17382e-11
7.8,0.652468,1.8271e-17,0.000512545,1,0,-2.23489e-9,3.64334e-9,-2.63507e-11,4.0862e-11
7.9,0.625644,1.75198e-17,0.000531795,1,0,-2.25966e-9,3.52299e-9,-2.69707e-11,3.99878e-11
8,0.600231,1.68082e-17,0.000551665,1,0,-2.28158e-9,3.40592e-9,-2.75646e-11,3.91162e-11
8.1,0.576138,1.61335e-17,0.000572169,1,0,-2.3008e-9,3.29205e-9,-2.8133e-11,3.82475e-11
8.2,0.553281,1.54934e-17,0.000593319,1,0,-2.31746e-9,3.18129e-9,-2.86764e-11,3.73821e-11
8.3,0.531581,1.48858e-17,0.00061513,1,0,-2.33169e-9,3.07356e-9,-2.91952e-11,3.65206e-11
8.4,0.510967,1.43085e-17,0.000637615,1,0,-2.34363e-9,2.9688e-9,-2.96899e-11,3.56633e-11
8.5,0.491371,1.37598e-17,0.000660788,1,0,-2.3534e-9,2.86691e-9,-3.01611e-11,3.48104e-11
8.6,0.472731,1.32378e-17,0.000684661,1,0,-2.36112e-9,2.76782e-9,-3.06093e-11,3.39625e-11
8.7,0.454989,1.2741e-17,0.000709247,1,0,-2.36689e-9,2.67147e-9,-3.1035e-11,3.31197e-11
8.8,0.438092,1.22678e-17,0.00073456,1,0,-2.37084e-9,2.57778e-9,-3.14387e-11,3.22824e-11
8.9,0.42199,1.18169e-17,0.000760613,1,0,-2.37305e-9,2.48668e-9,-3.18209e-11,3.14508e-11
9,0.406636,1.1387e-17,0.000787417,1,0,-2.37363e-9,2.3981e-9,-3.21822e-11,3.06252e-11
9.1,0.391987,1.09768e-17,0.000814986,1,0,-2.37267e-9,2.31198e-9,-3.25231e-11,2.98059e-11
9.2,0.378004,1.05852e-17,0.000843332,1,0,-2.37027e-9,2.22825e-9,-3.2844e-11,2.8993e-11
9.3,0.364648,1.02112e-17,0.000872467,1,0,-2.3665e-9,2.14685e-9,-3.31455e-11,2.81867e-11
9.4,0.351885,9.85377e-18,0.000902402,1,0,-2.36146e-9,2.06771e-9,-3.34282e-11,2.73873e-11
9.5,0.339682,9.51205e-18,0.000933151,1,0,-2.35521e-9,1.99078e-9,-3.36925e-11,2.65949e-11
9.6,0.328008,9.18517e-18,0.000964723,1,0,-2.34783e-9,1.916e-9,-3.39389e-11,2.58095e-11
9.7,0.316836,8.87233e-18,0.000997131,1,0,-2.33939e-9,1.84331e-9,-3.41679e-11,2.50315e-11
9.8,0.30614,8.57278e-18,0.00103039,1,0,-2.32996e-9,1.77265e-9,-3.438e-11,2.42609e-11
9.9,0.295893,8.28584e-18,0.0010645,1,0,-2.31961e-9,1.70396e-9,-3.45758e-11,2.34977e-11
10,0.286073,8.01085e-18,0.00109948,1,0,-2.3084e-9,1.6372e-9,-3.47555e-11,2.27422e-11
10.25,0.26325,7.37175e-18,0.0011908,1,0,-2.27694e-9,1.47838e-9,-3.51384e-11,2.08871e-11
10.5,0.242658,6.7951e-18,0.00128776,1,0,-2.24128e-9,1.33047e-9,-3.54317e-11,1.9081e-11
10.75,0.224034,6.2736e-18,0.00139051,1,0,-2.20213e-9,1.19275e-9,-3.56423e-11,1.73244e-11
11,0.207157,5.80097e-18,0.00149919,1,0,-2.16015e-9,1.06452e-9,-3.57766e-11,1.56177e-11
11.25,0.19183,5.37179e-18,0.00161392,1,0,-2.1159e-9,9.45135e-10,-3.58406e-11,1.39607e-11
11.5,0.177887,4.98135e-18,0.0017348,1,0,-2.06987e-9,8.33995e-10,-3.58402e-11,1.23533e-11
11.75,0.165182,4.62555e-18,0.00186193,1,0,-2.02249e-9,7.30535e-10,-3.57806e-11,1.0795e-11
12,0.153585,4.30082e-18,0.00199539,1,0,-1.97414e-9,6.3423e-10,-3.56668e-11,9.28512e-12
