Angle_deg,DCS_a02_sr,DCS_cm2_sr,Sherman_S,Spin_T,Spin_U,Re_f,Im_f,Re_g,Im_g
30.5,0.507053,1.41989e-17,0.000144819,1,0,2.47138e-9,2.8445e-9,8.39782e-13,1.38259e-12
31,0.484627,1.35709e-17,0.000146956,1,0,2.51071e-9,2.69579e-9,8.75762e-13,1.33749e-12
31.5,0.463617,1.29826e-17,0.000149033,1,0,2.54473e-9,2.55088e-9,9.09782e-13,1.29215e-12
32,0.443914,1.24308e-17,0.000151053,1,0,2.57372e-9,2.40973e-9,9.41866e-13,1.24664e-12
32.5,0.425413,1.19128e-17,0.000153019,1,0,2.59794e-9,2.27232e-9,9.72036e-13,1.20103e-12
33,0.408023,1.14258e-17,0.000154933,1,0,2.61766e-9,2.13861e-9,1.00032e-12,1.15539e-12
33.5,0.391658,1.09675e-17,0.0001568,1,0,2.63312e-9,2.00854e-9,1.02675e-12,1.10976e-12
34,0.37624,1.05358e-17,0.000158622,1,0,2.64454e-9,1.88208e-9,1.05135e-12,1.06421e-12
34.5,0.361698,1.01286e-17,0.000160403,1,0,2.65215e-9,1.75917e-9,1.07417e-12,1.01879e-12
35,0.347967,9.74407e-18,0.000162146,1,0,2.65616e-9,1.63978e-9,1.09522e-12,9.73549e-13
35.5,0.334988,9.38063e-18,0.000163854,1,0,2.65678e-9,1.52385e-9,1.11455e-12,9.28545e-13
36,0.322707,9.03671e-18,0.00016553,1,0,2.65421e-9,1.41134e-9,1.1322e-12,8.8382e-13
36.5,0.311073,8.71093e-18,0.000167177,1,0,2.64863e-9,1.30218e-9,1.14821e-12,8.3942e-13
37,0.300041,8.40201e-18,0.000168799,1,0,2.64023e-9,1.19633e-9,1.16261e-12,7.95384e-13
37.5,0.289569,8.10877e-18,0.000170397,1,0,2.62917e-9,1.09373e-9,1.17545e-12,7.51754e-13
38,0.27962,7.83015e-18,0.000171975,1,0,2.61562e-9,9.94329e-10,1.18677e-12,7.08565e-13
38.5,0.270156,7.56515e-18,0.000173534,1,0,2.59973e-9,8.98068e-10,1.19661e-12,6.65853e-13
39,0.261148,7.31288e-18,0.000175076,1,0,2.58167e-9,8.04891e-10,1.20501e-12,6.23649e-13
39.5,0.252564,7.0725e-18,0.000176605,1,0,2.56157e-9,7.14742e-10,1.21201e-12,5.81985e-13
40,0.244377,6.84325e-18,0.00017812,1,0,2.53957e-9,6.27562e-10,1.21767e-12,5.40887e-13
40.5,0.236563,6.62443e-18,0.000179624,1,0,2.5158e-9,5.43294e-10,1.22202e-12,5.00384e-13
41,0.229098,6.4154e-18,0.000181118,1,0,2.49039e-9,4.6188e-10,1.2251e-12,4.60497e-13
