 #
 # Subroutine ELSEPA. Elastic scattering of electrons and positrons
 #                    by neutral atoms and positive ions
 #
 # Projectile: positron
 # Kinetic energy = 1.00000E+03 eV = 3.67493E+01 a.u.
 #
 # Element: Cu,  Z =  29,  atomic weight = 6.35460E+01 g/mol
 #
 # Nuclear model: Fermi distribution
 #                Average radius = 4.26986E-13 cm
 #                Skin thickness = 5.46000E-14 cm
 #
 # Number of electrons = 29
 #
 # Electron density: Read from file z_029.den   
 #                   Number of data points =  771
 #                   Volume integral = 2.90000E+01
 #
 # Total elastic cross section = 1.15525E-16 cm**2 = 4.12546E+00 a0**2
 # 1st transport cross section = 1.27024E-17 cm**2 = 4.53611E-01 a0**2
 # 2nd transport cross section = 2.43352E-17 cm**2 = 8.69026E-01 a0**2
 #
 #
 # Differential cross section:                       MU=(1-COS(THETA))/2
 #
 #  THETA        MU          DCS          DCS        Sherman      error
 #  (deg)                 (cm**2/sr)   (a0**2/sr)    function
 #----------------------------------------------------------------------
  9.900E+00  7.44534E-03  2.52285E-16  9.00927E+00  2.56516E-05  1.0E-07
  1.000E+01  7.59612E-03  2.47328E-16  8.83223E+00  2.61099E-05  1.0E-07
  1.025E+01  7.97965E-03  2.35440E-16  8.40771E+00  2.72718E-05  1.0E-07
  1.050E+01  8.37255E-03  2.24237E-16  8.00766E+00  2.84565E-05  1.0E-07
  1.075E+01  8.77480E-03  2.13675E-16  7.63046E+00  2.96635E-05  1.0E-07
  1.100E+01  9.18641E-03  2.03710E-16  7.27460E+00  3.08925E-05  1.0E-07
  1.125E+01  9.60736E-03  1.94302E-16  6.93866E+00  3.21430E-05  1.0E-07
  1.150E+01  1.00376E-02  1.85417E-16  6.62135E+00  3.34146E-05  1.0E-07
  1.175E+01  1.04773E-02  1.77019E-16  6.32146E+00  3.47069E-05  1.0E-07
  1.200E+01  1.09262E-02  1.69077E-16  6.03785E+00  3.60194E-05  1.0E-07
  1.225E+01  1.13844E-02  1.61562E-16  5.76949E+00  3.73517E-05  1.0E-07
  1.250E+01  1.18520E-02  1.54448E-16  5.51542E+00  3.87034E-05  1.0E-07
  1.275E+01  1.23288E-02  1.47708E-16  5.27474E+00  4.00740E-05  1.0E-07
  1.300E+01  1.28150E-02  1.41320E-16  5.04661E+00  4.14630E-05  1.0E-07
  1.325E+01  1.33104E-02  1.35262E-16  4.83028E+00  4.28700E-05  1.0E-07
  1.350E+01  1.38150E-02  1.29514E-16  4.62502E+00  4.42945E-05  1.0E-07
  1.375E+01  1.43290E-02  1.24057E-16  4.43017E+00  4.57359E-05  1.0E-07
  1.400E+01  1.48521E-02  1.18875E-16  4.24511E+00  4.71937E-05  1.0E-07
  1.425E+01  1.53845E-02  1.13951E-16  4.06928E+00  4.86673E-05  1.0E-07
  1.450E+01  1.59262E-02  1.09271E-16  3.90213E+00  5.01563E-05  1.0E-07
  1.475E+01  1.64770E-02  1.04819E-16  3.74316E+00  5.16600E-05  1.0E-07
  1.500E+01  1.70371E-02  1.00584E-16  3.59192E+00  5.31778E-05  1.0E-07
  1.525E+01  1.76063E-02  9.65528E-17  3.44796E+00  5.47091E-05  1.0E-07
  1.550E+01  1.81848E-02  9.27145E-17  3.31090E+00  5.62533E-05  1.0E-07
  1.575E+01  1.87724E-02  8.90584E-17  3.18033E+00  5.78097E-05  1.0E-07
  1.600E+01  1.93692E-02  8.55746E-17  3.05593E+00  5.93776E-05  1.0E-07
  1.625E+01  1.99751E-02  8.22538E-17  2.93734E+00  6.09563E-05  1.0E-07
  1.650E+01  2.05901E-02  7.90874E-17  2.82426E+00  6.25451E-05  1.0E-07
  1.675E+01  2.12143E-02  7.60671E-17  2.71641E+00  6.41433E-05  1.0E-07
  1.700E+01  2.18476E-02  7.31853E-17  2.61350E+00  6.57501E-05  1.0E-07
  1.725E+01  2.24900E-02  7.04349E-17  2.51528E+00  6.73648E-05  1.0E-07
  1.750E+01  2.31415E-02  6.78090E-17  2.42150E+00  6.89866E-05  1.0E-07
  1.775E+01  2.38021E-02  6.53013E-17  2.33195E+00  7.06147E-05  1.0E-07
  1.800E+01  2.44717E-02  6.29058E-17  2.24641E+00  7.22482E-05  1.0E-07
  1.825E+01  2.51504E-02  6.06169E-17  2.16467E+00  7.38865E-05  1.0E-07
  1.850E+01  2.58382E-02  5.84292E-17  2.08654E+00  7.55286E-05  1.0E-07
  1.875E+01  2.65349E-02  5.63377E-17  2.01186E+00  7.71737E-05  1.0E-07
  1.900E+01  2.72407E-02  5.43377E-17  1.94044E+00  7.88209E-05  1.0E-07
  1.925E+01  2.79555E-02  5.24247E-17  1.87212E+00  8.04695E-05  1.0E-07
  1.950E+01  2.86793E-02  5.05945E-17  1.80676E+00  8.21186E-05  1.0E-07
  1.975E+01  2.94120E-02  4.88430E-17  1.74422E+00  8.37672E-05  1.0E-07
  2.000E+01  3.01537E-02  4.71665E-17  1.68435E+00  8.54147E-05  1.0E-07
  2.025E+01  3.09043E-02  4.55614E-17  1.62703E+00  8.70601E-05  1.0E-07
  2.050E+01  3.16639E-02  4.40243E-17  1.57213E+00  8.87026E-05  1.0E-07
  2.075E+01  3.24324E-02  4.25519E-17  1.51956E+00  9.03413E-05  1.0E-07
  2.100E+01  3.32098E-02  4.11413E-17  1.46918E+00  9.19755E-05  1.0E-07
  2.125E+01  3.39961E-02  3.97895E-17  1.42091E+00  9.36042E-05  1.0E-07
  2.150E+01  3.47912E-02  3.84937E-17  1.37464E+00  9.52268E-05  1.0E-07
  2.175E+01  3.55952E-02  3.72515E-17  1.33028E+00  9.68423E-05  1.0E-07
  2.200E+01  3.64081E-02  3.60603E-17  1.28773E+00  9.84501E-05  1.0E-07
  2.225E+01  3.72297E-02  3.49177E-17  1.24693E+00  1.00049E-04  1.0E-07
  2.250E+01  3.80602E-02  3.38215E-17  1.20779E+00  1.01639E-04  1.0E-07
  2.275E+01  3.88995E-02  3.27696E-17  1.17022E+00  1.03220E-04  1.0E-07
  2.300E+01  3.97476E-02  3.17600E-17  1.13417E+00  1.04789E-04  1.0E-07
  2.325E+01  4.06044E-02  3.07908E-17  1.09956E+00  1.06347E-04  1.0E-07
  2.350E+01  4.14700E-02  2.98601E-17  1.06632E+00  1.07893E-04  1.0E-07
  2.375E+01  4.23443E-02  2.89663E-17  1.03440E+00  1.09427E-04  1.0E-07
  2.400E+01  4.32273E-02  2.81075E-17  1.00374E+00  1.10947E-04  1.0E-07
  2.425E+01  4.41190E-02  2.72824E-17  9.74272E-01  1.12454E-04  1.0E-07
  2.450E+01  4.50194E-02  2.64893E-17  9.45951E-01  1.13947E-04  1.0E-07
  2.475E+01  4.59284E-02  2.57269E-17  9.18725E-01  1.15425E-04  1.0E-07
  2.500E+01  4.68461E-02  2.49938E-17  8.92545E-01  1.16888E-04  1.0E-07
  2.550E+01  4.87074E-02  2.36104E-17  8.43143E-01  1.19767E-04  1.0E-07
  2.600E+01  5.06030E-02  2.23294E-17  7.97399E-01  1.22581E-04  1.0E-07
  2.650E+01  5.25328E-02  2.11422E-17  7.55002E-01  1.25329E-04  1.0E-07
  2.700E+01  5.44967E-02  2.00407E-17  7.15667E-01  1.28007E-04  1.0E-07
  2.750E+01  5.64946E-02  1.90177E-17  6.79136E-01  1.30617E-04  1.0E-07
  2.800E+01  5.85262E-02  1.80667E-17  6.45174E-01  1.33156E-04  1.0E-07
  2.850E+01  6.05914E-02  1.71817E-17  6.13568E-01  1.35624E-04  1.0E-07
  2.900E+01  6.26901E-02  1.63571E-17  5.84123E-01  1.38024E-04  1.0E-07
  2.950E+01  6.48222E-02  1.55881E-17  5.56660E-01  1.40355E-04  1.0E-07
  3.000E+01  6.69873E-02  1.48701E-17  5.31020E-01  1.42620E-04  1.0E-07
  3.050E+01  6.91854E-02  1.41989E-17  5.07053E-01  1.44819E-04  1.0E-07
  3.100E+01  7.14163E-02  1.35709E-17  4.84627E-01  1.46956E-04  1.0E-07
  3.150E+01  7.36799E-02  1.29826E-17  4.63617E-01  1.49033E-04  1.0E-07
  3.200E+01  7.59760E-02  1.24308E-17  4.43914E-01  1.51053E-04  1.0E-07
  3.250E+01  7.83043E-02  1.19128E-17  4.25413E-01  1.53019E-04  1.0E-07
  3.300E+01  8.06647E-02  1.14258E-17  4.08023E-01  1.54933E-04  1.0E-07
  3.350E+01  8.30571E-02  1.09675E-17  3.91658E-01  1.56800E-04  1.0E-07
  3.400E+01  8.54812E-02  1.05358E-17  3.76240E-01  1.58622E-04  1.0E-07
  3.450E+01  8.79369E-02  1.01286E-17  3.61698E-01  1.60403E-04  1.0E-07
  3.500E+01  9.04240E-02  9.74407E-18  3.47967E-01  1.62146E-04  1.0E-07
  3.550E+01  9.29422E-02  9.38063E-18  3.34988E-01  1.63854E-04  1.0E-07
  3.600E+01  9.54915E-02  9.03671E-18  3.22707E-01  1.65530E-04  1.0E-07
  3.650E+01  9.80716E-02  8.71093E-18  3.11073E-01  1.67177E-04  1.0E-07
  3.700E+01  1.00682E-01  8.40201E-18  3.00041E-01  1.68799E-04  1.0E-07
  3.750E+01  1.03323E-01  8.10877E-18  2.89569E-01  1.70397E-04  1.0E-07
  3.800E+01  1.05995E-01  7.83015E-18  2.79620E-01  1.71975E-04  1.0E-07
  3.850E+01  1.08696E-01  7.56515E-18  2.70156E-01  1.73534E-04  1.0E-07
  3.900E+01  1.11427E-01  7.31288E-18  2.61148E-01  1.75076E-04  1.0E-07
  3.950E+01  1.14188E-01  7.07250E-18  2.52564E-01  1.76605E-04  1.0E-07
  4.000E+01  1.16978E-01  6.84325E-18  2.44377E-01  1.78120E-04  1.0E-07
  4.050E+01  1.19797E-01  6.62443E-18  2.36563E-01  1.79624E-04  1.0E-07
  4.100E+01  1.22645E-01  6.41540E-18  2.29098E-01  1.81118E-04  1.0E-07
  4.150E+01  1.25522E-01  6.21554E-18  2.21961E-01  1.82603E-04  1.0E-07
  4.200E+01  1.28428E-01  6.02433E-18  2.15133E-01  1.84080E-04  1.0E-07
  4.250E+01  1.31361E-01  5.84124E-18  2.08594E-01  1.85550E-04  1.0E-07
  4.300E+01  1.34323E-01  5.66581E-18  2.02330E-01  1.87013E-04  1.0E-07
  4.350E+01  1.37313E-01  5.49761E-18  1.96323E-01  1.88469E-04  1.0E-07
  4.400E+01  1.40330E-01  5.33622E-18  1.90560E-01  1.89920E-04  1.0E-07
  4.450E+01  1.43375E-01  5.18129E-18  1.85027E-01  1.91365E-04  1.0E-07
  4.500E+01  1.46447E-01  5.03247E-18  1.79713E-01  1.92804E-04  1.0E-07
  4.550E+01  1.49545E-01  4.88942E-18  1.74604E-01  1.94237E-04  1.0E-07
  4.600E+01  1.52671E-01  4.75186E-18  1.69692E-01  1.95664E-04  1.0E-07
  4.650E+01  1.55823E-01  4.61951E-18  1.64966E-01  1.97084E-04  1.0E-07
  4.700E+01  1.59001E-01  4.49210E-18  1.60416E-01  1.98497E-04  1.0E-07
  4.750E+01  1.62205E-01  4.36940E-18  1.56034E-01  1.99903E-04  1.0E-07
  4.800E+01  1.65435E-01  4.25118E-18  1.51812E-01  2.01300E-04  1.0E-07
  4.850E+01  1.68690E-01  4.13722E-18  1.47743E-01  2.02689E-04  1.0E-07
  4.900E+01  1.71970E-01  4.02732E-18  1.43818E-01  2.04069E-04  1.0E-07
  4.950E+01  1.75276E-01  3.92131E-18  1.40032E-01  2.05439E-04  1.0E-07
  5.000E+01  1.78606E-01  3.81900E-18  1.36379E-01  2.06798E-04  1.0E-07
  5.050E+01  1.81961E-01  3.72023E-18  1.32852E-01  2.08146E-04  1.0E-07
  5.100E+01  1.85340E-01  3.62484E-18  1.29445E-01  2.09482E-04  1.0E-07
  5.150E+01  1.88743E-01  3.53270E-18  1.26155E-01  2.10805E-04  1.0E-07
  5.200E+01  1.92169E-01  3.44365E-18  1.22975E-01  2.12114E-04  1.0E-07
  5.250E+01  1.95619E-01  3.35758E-18  1.19901E-01  2.13409E-04  1.0E-07
  5.300E+01  1.99092E-01  3.27435E-18  1.16929E-01  2.14689E-04  1.0E-07
  5.350E+01  2.02589E-01  3.19385E-18  1.14054E-01  2.15953E-04  1.0E-07
  5.400E+01  2.06107E-01  3.11597E-18  1.11273E-01  2.17200E-04  1.0E-07
  5.450E+01  2.09649E-01  3.04061E-18  1.08582E-01  2.18430E-04  1.0E-07
  5.500E+01  2.13212E-01  2.96766E-18  1.05977E-01  2.19643E-04  1.0E-07
  5.550E+01  2.16797E-01  2.89704E-18  1.03455E-01  2.20836E-04  1.0E-07
  5.600E+01  2.20404E-01  2.82864E-18  1.01013E-01  2.22011E-04  1.0E-07
  5.650E+01  2.24032E-01  2.76239E-18  9.86467E-02  2.23166E-04  1.0E-07
  5.700E+01  2.27680E-01  2.69820E-18  9.63544E-02  2.24300E-04  1.0E-07
  5.750E+01  2.31350E-01  2.63600E-18  9.41331E-02  2.25414E-04  1.0E-07
  5.800E+01  2.35040E-01  2.57570E-18  9.19800E-02  2.26506E-04  1.0E-07
  5.850E+01  2.38751E-01  2.51725E-18  8.98927E-02  2.27576E-04  1.0E-07
  5.900E+01  2.42481E-01  2.46057E-18  8.78686E-02  2.28624E-04  1.0E-07
  5.950E+01  2.46231E-01  2.40560E-18  8.59055E-02  2.29650E-04  1.0E-07
  6.000E+01  2.50000E-01  2.35227E-18  8.40011E-02  2.30652E-04  1.0E-07
  6.050E+01  2.53788E-01  2.30053E-18  8.21534E-02  2.31632E-04  1.0E-07
  6.100E+01  2.57595E-01  2.25032E-18  8.03604E-02  2.32587E-04  1.0E-07
  6.150E+01  2.61421E-01  2.20158E-18  7.86200E-02  2.33519E-04  1.0E-07
  6.200E+01  2.65264E-01  2.15427E-18  7.69304E-02  2.34427E-04  1.0E-07
  6.250E+01  2.69126E-01  2.10833E-18  7.52899E-02  2.35311E-04  1.0E-07
  6.300E+01  2.73005E-01  2.06372E-18  7.36968E-02  2.36170E-04  1.0E-07
  6.350E+01  2.76901E-01  2.02039E-18  7.21493E-02  2.37004E-04  1.0E-07
  6.400E+01  2.80814E-01  1.97829E-18  7.06460E-02  2.37814E-04  1.0E-07
  6.450E+01  2.84744E-01  1.93738E-18  6.91852E-02  2.38599E-04  1.0E-07
  6.500E+01  2.88691E-01  1.89763E-18  6.77657E-02  2.39360E-04  1.0E-07
  6.550E+01  2.92653E-01  1.85899E-18  6.63859E-02  2.40095E-04  1.0E-07
  6.600E+01  2.96632E-01  1.82143E-18  6.50445E-02  2.40806E-04  1.0E-07
  6.650E+01  3.00625E-01  1.78491E-18  6.37403E-02  2.41492E-04  1.0E-07
  6.700E+01  3.04634E-01  1.74939E-18  6.24720E-02  2.42153E-04  1.0E-07
  6.750E+01  3.08658E-01  1.71485E-18  6.12384E-02  2.42789E-04  1.0E-07
  6.800E+01  3.12697E-01  1.68125E-18  6.00384E-02  2.43401E-04  1.0E-07
  6.850E+01  3.16749E-01  1.64855E-18  5.88709E-02  2.43988E-04  1.0E-07
  6.900E+01  3.20816E-01  1.61674E-18  5.77348E-02  2.44550E-04  1.0E-07
  6.950E+01  3.24896E-01  1.58578E-18  5.66291E-02  2.45088E-04  1.0E-07
  7.000E+01  3.28990E-01  1.55564E-18  5.55528E-02  2.45602E-04  1.0E-07
  7.050E+01  3.33097E-01  1.52630E-18  5.45050E-02  2.46091E-04  1.0E-07
  7.100E+01  3.37216E-01  1.49773E-18  5.34848E-02  2.46557E-04  1.0E-07
  7.150E+01  3.41348E-01  1.46990E-18  5.24913E-02  2.46998E-04  1.0E-07
  7.200E+01  3.45492E-01  1.44281E-18  5.15236E-02  2.47416E-04  1.0E-07
  7.250E+01  3.49647E-01  1.41641E-18  5.05809E-02  2.47810E-04  1.0E-07
  7.300E+01  3.53814E-01  1.39069E-18  4.96626E-02  2.48181E-04  1.0E-07
  7.350E+01  3.57992E-01  1.36563E-18  4.87677E-02  2.48529E-04  1.0E-07
  7.400E+01  3.62181E-01  1.34121E-18  4.78956E-02  2.48854E-04  1.0E-07
  7.450E+01  3.66381E-01  1.31741E-18  4.70455E-02  2.49155E-04  1.0E-07
  7.500E+01  3.70590E-01  1.29420E-18  4.62169E-02  2.49434E-04  1.0E-07
  7.550E+01  3.74810E-01  1.27158E-18  4.54090E-02  2.49691E-04  1.0E-07
  7.600E+01  3.79039E-01  1.24952E-18  4.46212E-02  2.49925E-04  1.0E-07
  7.650E+01  3.83277E-01  1.22801E-18  4.38530E-02  2.50137E-04  1.0E-07
  7.700E+01  3.87524E-01  1.20702E-18  4.31036E-02  2.50328E-04  1.0E-07
  7.750E+01  3.91780E-01  1.18656E-18  4.23727E-02  2.50496E-04  1.0E-07
  7.800E+01  3.96044E-01  1.16659E-18  4.16595E-02  2.50643E-04  1.0E-07
  7.850E+01  4.00316E-01  1.14710E-18  4.09637E-02  2.50768E-04  1.0E-07
  7.900E+01  4.04596E-01  1.12808E-18  4.02846E-02  2.50873E-04  1.0E-07
  7.950E+01  4.08882E-01  1.10952E-18  3.96218E-02  2.50956E-04  1.0E-07
  8.000E+01  4.13176E-01  1.09141E-18  3.89748E-02  2.51019E-04  1.0E-07
  8.050E+01  4.17476E-01  1.07372E-18  3.83432E-02  2.51060E-04  1.0E-07
  8.100E+01  4.21783E-01  1.05645E-18  3.77266E-02  2.51082E-04  1.0E-07
  8.150E+01  4.26095E-01  1.03959E-18  3.71244E-02  2.51083E-04  1.0E-07
  8.200E+01  4.30413E-01  1.02312E-18  3.65363E-02  2.51064E-04  1.0E-07
  8.250E+01  4.34737E-01  1.00704E-18  3.59619E-02  2.51025E-04  1.0E-07
  8.300E+01  4.39065E-01  9.91322E-19  3.54008E-02  2.50966E-04  1.0E-07
  8.350E+01  4.43398E-01  9.75972E-19  3.48526E-02  2.50888E-04  1.0E-07
  8.400E+01  4.47736E-01  9.60973E-19  3.43170E-02  2.50790E-04  1.0E-07
  8.450E+01  4.52077E-01  9.46316E-19  3.37936E-02  2.50673E-04  1.0E-07
  8.500E+01  4.56422E-01  9.31992E-19  3.32820E-02  2.50536E-04  1.0E-07
  8.550E+01  4.60770E-01  9.17992E-19  3.27821E-02  2.50381E-04  1.0E-07
  8.600E+01  4.65122E-01  9.04306E-19  3.22933E-02  2.50207E-04  1.0E-07
  8.650E+01  4.69476E-01  8.90926E-19  3.18156E-02  2.50014E-04  1.0E-07
  8.700E+01  4.73832E-01  8.77845E-19  3.13484E-02  2.49803E-04  1.0E-07
  8.750E+01  4.78190E-01  8.65053E-19  3.08916E-02  2.49573E-04  1.0E-07
  8.800E+01  4.82550E-01  8.52544E-19  3.04449E-02  2.49325E-04  1.0E-07
  8.850E+01  4.86912E-01  8.40310E-19  3.00080E-02  2.49059E-04  1.0E-07
  8.900E+01  4.91274E-01  8.28342E-19  2.95806E-02  2.48774E-04  1.0E-07
  8.950E+01  4.95637E-01  8.16636E-19  2.91626E-02  2.48472E-04  1.0E-07
  9.000E+01  5.00000E-01  8.05183E-19  2.87536E-02  2.48152E-04  1.0E-07
  9.050E+01  5.04363E-01  7.93977E-19  2.83534E-02  2.47815E-04  1.0E-07
  9.100E+01  5.08726E-01  7.83011E-19  2.79618E-02  2.47460E-04  1.0E-07
  9.150E+01  5.13088E-01  7.72280E-19  2.75786E-02  2.47088E-04  1.0E-07
  9.200E+01  5.17450E-01  7.61777E-19  2.72036E-02  2.46698E-04  1.0E-07
  9.250E+01  5.21810E-01  7.51497E-19  2.68365E-02  2.46292E-04  1.0E-07
  9.300E+01  5.26168E-01  7.41434E-19  2.64771E-02  2.45868E-04  1.0E-07
  9.350E+01  5.30524E-01  7.31583E-19  2.61253E-02  2.45427E-04  1.0E-07
  9.400E+01  5.34878E-01  7.21937E-19  2.57808E-02  2.44970E-04  1.0E-07
  9.450E+01  5.39230E-01  7.12492E-19  2.54436E-02  2.44496E-04  1.0E-07
  9.500E+01  5.43578E-01  7.03244E-19  2.51133E-02  2.44005E-04  1.0E-07
  9.550E+01  5.47923E-01  6.94186E-19  2.47898E-02  2.43498E-04  1.0E-07
  9.600E+01  5.52264E-01  6.85315E-19  2.44731E-02  2.42975E-04  1.0E-07
  9.650E+01  5.56602E-01  6.76626E-19  2.41628E-02  2.42435E-04  1.0E-07
  9.700E+01  5.60935E-01  6.68115E-19  2.38588E-02  2.41880E-04  1.0E-07
  9.750E+01  5.65263E-01  6.59776E-19  2.35610E-02  2.41308E-04  1.0E-07
  9.800E+01  5.69587E-01  6.51607E-19  2.32693E-02  2.40720E-04  1.0E-07
  9.850E+01  5.73905E-01  6.43602E-19  2.29834E-02  2.40117E-04  1.0E-07
  9.900E+01  5.78217E-01  6.35758E-19  2.27033E-02  2.39498E-04  1.0E-07
  9.950E+01  5.82524E-01  6.28072E-19  2.24288E-02  2.38863E-04  1.0E-07
  1.000E+02  5.86824E-01  6.20538E-19  2.21598E-02  2.38213E-04  1.0E-07
  1.005E+02  5.91118E-01  6.13155E-19  2.18962E-02  2.37547E-04  1.0E-07
  1.010E+02  5.95404E-01  6.05918E-19  2.16377E-02  2.36866E-04  1.0E-07
  1.015E+02  5.99684E-01  5.98824E-19  2.13844E-02  2.36170E-04  1.0E-07
  1.020E+02  6.03956E-01  5.91869E-19  2.11360E-02  2.35458E-04  1.0E-07
  1.025E+02  6.08220E-01  5.85051E-19  2.08925E-02  2.34732E-04  1.0E-07
  1.030E+02  6.12476E-01  5.78366E-19  2.06538E-02  2.33990E-04  1.0E-07
  1.035E+02  6.16723E-01  5.71811E-19  2.04197E-02  2.33234E-04  1.0E-07
  1.040E+02  6.20961E-01  5.65383E-19  2.01902E-02  2.32463E-04  1.0E-07
  1.045E+02  6.25190E-01  5.59080E-19  1.99651E-02  2.31678E-04  1.0E-07
  1.050E+02  6.29410E-01  5.52898E-19  1.97443E-02  2.30878E-04  1.0E-07
  1.055E+02  6.33619E-01  5.46835E-19  1.95278E-02  2.30063E-04  1.0E-07
  1.060E+02  6.37819E-01  5.40888E-19  1.93155E-02  2.29234E-04  1.0E-07
  1.065E+02  6.42008E-01  5.35055E-19  1.91072E-02  2.28391E-04  1.0E-07
  1.070E+02  6.46186E-01  5.29333E-19  1.89028E-02  2.27534E-04  1.0E-07
  1.075E+02  6.50353E-01  5.23719E-19  1.87023E-02  2.26662E-04  1.0E-07
  1.080E+02  6.54508E-01  5.18212E-19  1.85057E-02  2.25777E-04  1.0E-07
  1.085E+02  6.58652E-01  5.12808E-19  1.83127E-02  2.24878E-04  1.0E-07
  1.090E+02  6.62784E-01  5.07506E-19  1.81234E-02  2.23965E-04  1.0E-07
  1.095E+02  6.66903E-01  5.02304E-19  1.79376E-02  2.23038E-04  1.0E-07
  1.100E+02  6.71010E-01  4.97199E-19  1.77553E-02  2.22097E-04  1.0E-07
  1.105E+02  6.75104E-01  4.92189E-19  1.75764E-02  2.21144E-04  1.0E-07
  1.110E+02  6.79184E-01  4.87273E-19  1.74008E-02  2.20176E-04  1.0E-07
  1.115E+02  6.83251E-01  4.82448E-19  1.72285E-02  2.19196E-04  1.0E-07
  1.120E+02  6.87303E-01  4.77712E-19  1.70594E-02  2.18202E-04  1.0E-07
  1.125E+02  6.91342E-01  4.73064E-19  1.68934E-02  2.17195E-04  1.0E-07
  1.130E+02  6.95366E-01  4.68501E-19  1.67305E-02  2.16175E-04  1.0E-07
  1.135E+02  6.99375E-01  4.64022E-19  1.65705E-02  2.15142E-04  1.0E-07
  1.140E+02  7.03368E-01  4.59626E-19  1.64135E-02  2.14096E-04  1.0E-07
  1.145E+02  7.07347E-01  4.55310E-19  1.62594E-02  2.13037E-04  1.0E-07
  1.150E+02  7.11309E-01  4.51073E-19  1.61081E-02  2.11966E-04  1.0E-07
  1.155E+02  7.15256E-01  4.46913E-19  1.59595E-02  2.10882E-04  1.0E-07
  1.160E+02  7.19186E-01  4.42828E-19  1.58137E-02  2.09785E-04  1.0E-07
  1.165E+02  7.23099E-01  4.38818E-19  1.56705E-02  2.08676E-04  1.0E-07
  1.170E+02  7.26995E-01  4.34880E-19  1.55299E-02  2.07555E-04  1.0E-07
  1.175E+02  7.30874E-01  4.31014E-19  1.53918E-02  2.06422E-04  1.0E-07
  1.180E+02  7.34736E-01  4.27218E-19  1.52562E-02  2.05276E-04  1.0E-07
  1.185E+02  7.38579E-01  4.23489E-19  1.51231E-02  2.04119E-04  1.0E-07
  1.190E+02  7.42405E-01  4.19828E-19  1.49923E-02  2.02949E-04  1.0E-07
  1.195E+02  7.46212E-01  4.16233E-19  1.48640E-02  2.01768E-04  1.0E-07
  1.200E+02  7.50000E-01  4.12703E-19  1.47379E-02  2.00575E-04  1.0E-07
  1.205E+02  7.53769E-01  4.09235E-19  1.46141E-02  1.99370E-04  1.0E-07
  1.210E+02  7.57519E-01  4.05830E-19  1.44924E-02  1.98154E-04  1.0E-07
  1.215E+02  7.61249E-01  4.02485E-19  1.43730E-02  1.96926E-04  1.0E-07
  1.220E+02  7.64960E-01  3.99201E-19  1.42557E-02  1.95687E-04  1.0E-07
  1.225E+02  7.68650E-01  3.95974E-19  1.41405E-02  1.94436E-04  1.0E-07
  1.230E+02  7.72320E-01  3.92806E-19  1.40273E-02  1.93175E-04  1.0E-07
  1.235E+02  7.75968E-01  3.89693E-19  1.39162E-02  1.91902E-04  1.0E-07
  1.240E+02  7.79596E-01  3.86637E-19  1.38070E-02  1.90618E-04  1.0E-07
  1.245E+02  7.83203E-01  3.83634E-19  1.36998E-02  1.89323E-04  1.0E-07
  1.250E+02  7.86788E-01  3.80685E-19  1.35945E-02  1.88018E-04  1.0E-07
  1.255E+02  7.90351E-01  3.77788E-19  1.34911E-02  1.86702E-04  1.0E-07
  1.260E+02  7.93893E-01  3.74943E-19  1.33894E-02  1.85375E-04  1.0E-07
  1.265E+02  7.97411E-01  3.72148E-19  1.32896E-02  1.84037E-04  1.0E-07
  1.270E+02  8.00908E-01  3.69402E-19  1.31916E-02  1.82689E-04  1.0E-07
  1.275E+02  8.04381E-01  3.66706E-19  1.30953E-02  1.81331E-04  1.0E-07
  1.280E+02  8.07831E-01  3.64057E-19  1.30007E-02  1.79962E-04  1.0E-07
  1.285E+02  8.11257E-01  3.61456E-19  1.29078E-02  1.78584E-04  1.0E-07
  1.290E+02  8.14660E-01  3.58900E-19  1.28166E-02  1.77195E-04  1.0E-07
  1.295E+02  8.18039E-01  3.56390E-19  1.27269E-02  1.75796E-04  1.0E-07
  1.300E+02  8.21394E-01  3.53924E-19  1.26389E-02  1.74387E-04  1.0E-07
  1.305E+02  8.24724E-01  3.51503E-19  1.25524E-02  1.72969E-04  1.0E-07
  1.310E+02  8.28030E-01  3.49124E-19  1.24675E-02  1.71540E-04  1.0E-07
  1.315E+02  8.31310E-01  3.46788E-19  1.23840E-02  1.70103E-04  1.0E-07
  1.320E+02  8.34565E-01  3.44493E-19  1.23021E-02  1.68655E-04  1.0E-07
  1.325E+02  8.37795E-01  3.42240E-19  1.22216E-02  1.67198E-04  1.0E-07
  1.330E+02  8.40999E-01  3.40027E-19  1.21426E-02  1.65732E-04  1.0E-07
  1.335E+02  8.44177E-01  3.37853E-19  1.20649E-02  1.64257E-04  1.0E-07
  1.340E+02  8.47329E-01  3.35718E-19  1.19887E-02  1.62772E-04  1.0E-07
  1.345E+02  8.50455E-01  3.33622E-19  1.19138E-02  1.61279E-04  1.0E-07
  1.350E+02  8.53553E-01  3.31563E-19  1.18403E-02  1.59776E-04  1.0E-07
  1.355E+02  8.56625E-01  3.29541E-19  1.17681E-02  1.58265E-04  1.0E-07
  1.360E+02  8.59670E-01  3.27556E-19  1.16972E-02  1.56745E-04  1.0E-07
  1.365E+02  8.62687E-01  3.25607E-19  1.16276E-02  1.55216E-04  1.0E-07
  1.370E+02  8.65677E-01  3.23694E-19  1.15593E-02  1.53679E-04  1.0E-07
  1.375E+02  8.68639E-01  3.21815E-19  1.14922E-02  1.52133E-04  1.0E-07
